rescue_candidate	mapping_hit	sam_flag	hit_POS_MLprob	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.150569.1	ENST00000403904.5	256	0.856	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.150569.2
PB.150569.1	PB.68293.3	256	0.82	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.150569.2
PB.150569.1	PB.150569.3	256	0.786	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150569.2
PB.150569.1	ENST00000359867.7	256	0.244	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.150569.2
PB.157483.1	PB.150569.3	0	0.786	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.3
PB.3846.1	PB.124823.2	0	0.858	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124823.2
PB.3846.1	PB.37927.1	256	NA	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124823.2
PB.3846.1	ENST00000359867.7	2048	0.244	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124823.2
PB.3846.1	ENST00000396832.6	256	0.768	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124823.2
PB.3846.1	PB.150569.3	256	0.786	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124823.2
PB.3846.1	PB.45471.1	256	0.726	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124823.2
PB.3846.1	PB.143890.1	256	0.796	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124823.2
PB.15774.3	PB.150569.3	0	0.786	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.2
PB.15774.3	PB.143890.1	256	0.796	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150569.2
PB.15774.3	PB.150569.2	256	0.968	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.2
PB.23078.2	PB.68293.3	0	0.82	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000403904.5
PB.23078.2	ENST00000403904.5	256	0.856	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000403904.5
PB.23078.2	ENST00000396832.6	256	0.768	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000403904.5
PB.23078.2	PB.150569.3	256	0.786	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000403904.5
PB.23078.2	PB.143890.1	256	0.796	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000403904.5
PB.23078.2	ENST00000359867.7	256	0.244	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000403904.5
PB.30471.2	PB.150569.3	0	0.786	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.3
PB.45471.3	PB.150569.3	0	0.786	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.3
PB.137376.1	PB.150569.3	0	0.786	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.3
PB.124823.1	PB.150569.3	0	0.786	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150569.3
PB.75763.6	PB.124823.2	0	0.858	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124823.2
PB.83203.3	PB.124823.2	0	0.858	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124823.2
PB.52994.1	ENST00000443658.5	0	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.130905.1
PB.52994.1	ENST00000428294.5	256	0.594	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.130905.1
PB.52994.1	PB.130905.1	256	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.130905.1
PB.150570.2	NA	4	NA	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83204.1	PB.164598.1	0	0.834	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.164598.1
PB.83204.2	PB.164598.1	0	0.834	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000443658.5
PB.83204.2	ENST00000443658.5	256	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000443658.5
PB.83204.2	ENST00000428294.5	256	0.594	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000443658.5
PB.45472.1	PB.164598.1	0	0.834	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.164598.1
PB.96174.1	ENST00000652019.1	0	0.666	incomplete-splice_match	not_rescued	ML_probability	unknown	unknown
PB.60684.1	ENST00000216014.9	0	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.60684.1	PB.45473.1	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45473.1
PB.60684.1	PB.150571.1	256	0.976	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.60684.1	PB.68294.1	256	0.794	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.60684.2	PB.45473.1	0	0.994	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45473.1
PB.60684.2	ENST00000216014.9	256	0.938	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.60684.2	PB.150571.1	256	0.976	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.45473.2	PB.45473.1	0	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45473.1
PB.45473.2	ENST00000216014.9	256	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.45473.2	PB.150571.1	256	0.976	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.45473.2	PB.68294.1	256	0.794	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45473.1
PB.37932.1	ENST00000396821.8	0	0.89	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157484.1
PB.37932.1	PB.157484.1	256	0.964	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157484.1
PB.68296.1	PB.157484.1	0	0.964	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157484.1
PB.68296.1	ENST00000396821.8	256	0.89	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157484.1
PB.60686.1	ENST00000396821.8	0	0.89	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157484.1
PB.60686.1	PB.157484.1	256	0.964	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157484.1
PB.3848.1	ENST00000396821.8	0	0.89	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157484.1
PB.3848.1	PB.157484.1	256	0.964	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157484.1
PB.15775.1	PB.157484.1	0	0.964	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157484.1
PB.15775.1	ENST00000396821.8	256	0.89	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157484.1
PB.118974.1	NA	4	NA	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.75766.1	ENST00000216029.7	0	0.958	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.1	PB.75766.2	256	0.824	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.1	PB.83207.2	256	1	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83207.2
PB.75766.1	ENST00000619293.1	256	0.616	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.1	PB.75766.3	256	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.83207.1	PB.75766.3	0	0.938	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.83207.1	ENST00000216029.7	256	0.958	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.83207.1	PB.75766.2	256	0.824	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.83207.1	PB.83207.2	256	1	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83207.2
PB.83207.1	ENST00000619293.1	256	0.616	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.4	ENST00000216029.7	0	0.958	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.4	PB.75766.2	256	0.824	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.4	PB.83207.2	256	1	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83207.2
PB.75766.4	ENST00000619293.1	256	0.616	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.75766.4	PB.75766.3	256	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.60687.1	PB.75766.2	0	0.824	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.60687.1	ENST00000619293.1	256	0.616	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.60687.1	ENST00000216029.7	256	0.958	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.60687.1	PB.83207.2	256	1	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83207.2
PB.60687.1	PB.75766.3	256	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.68297.1	PB.75766.2	0	0.824	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.68297.1	ENST00000619293.1	256	0.616	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.68297.1	PB.83207.2	256	1	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83207.2
PB.68297.1	ENST00000216029.7	256	0.958	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.68297.1	PB.75766.3	256	0.938	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83207.2
PB.124824.1	ENST00000216039.9	0	0.94	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216039.9
PB.124824.1	ENST00000683374.1	256	0.284	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000216039.9
PB.137377.2	ENST00000216039.9	0	0.94	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216039.9
PB.137377.2	ENST00000683374.1	256	0.284	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000216039.9
PB.137377.1	ENST00000683374.1	0	0.284	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000216039.9
PB.137377.1	ENST00000216039.9	256	0.94	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216039.9
PB.8698.1	ENST00000216044.10	0	0.938	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216044.10
PB.137379.2	PB.88825.2	0	0.87	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.88825.1
PB.137379.2	PB.124826.2	256	0.904	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.88825.1
PB.137379.2	PB.88825.1	256	0.934	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.88825.1
PB.137379.2	ENST00000405510.5	256	0.334	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.88825.1
PB.137379.2	PB.130909.1	256	0.828	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.88825.1
PB.137379.2	PB.88825.4	256	0.416	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.88825.1
PB.30476.1	NA	4	NA	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.8699.1	ENST00000333039.4	0	0.962	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000333039.4
PB.157489.1	ENST00000407418.8	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.157489.1	PB.130911.2	256	0.39	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.157489.1	ENST00000216083.6	256	0.2	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.157489.1	PB.137381.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.150578.3	ENST00000407418.8	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.3	PB.130911.2	256	0.39	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.3	PB.137381.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.150578.3	ENST00000216083.6	256	0.2	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.1	ENST00000407418.8	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.1	PB.130911.2	256	0.39	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.1	PB.137381.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.137381.1	ENST00000216083.6	256	0.2	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.1	ENST00000407418.8	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.1	PB.130911.2	256	0.39	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.1	ENST00000216083.6	256	0.2	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.150578.1	PB.137381.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.143894.1	ENST00000407418.8	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.143894.1	PB.137381.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.143894.1	ENST00000216083.6	256	0.2	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.143894.1	PB.130911.2	256	0.39	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.4	PB.137381.3	0	0.99	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137381.3
PB.137381.4	ENST00000407418.8	256	0.944	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.4	ENST00000216083.6	256	0.2	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.4	PB.130911.2	256	0.39	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.137381.4	PB.150578.4	256	0.796	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137381.3
PB.60693.1	ENST00000333467.4	0	0.952	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60693.3
PB.60693.1	PB.60693.3	256	0.998	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60693.3
PB.60693.1	ENST00000402182.7	256	0.95	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60693.3
PB.75771.1	ENST00000333467.4	0	0.952	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60693.3
PB.75771.1	PB.60693.3	256	0.998	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60693.3
PB.75771.1	ENST00000402182.7	256	0.95	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60693.3
PB.75771.1	PB.83212.1	256	0.87	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60693.3
PB.83213.1	PB.75772.1	0	0.962	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75772.1
PB.83213.1	ENST00000361441.5	256	0.958	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75772.1
PB.96181.1	PB.75772.1	0	0.962	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75772.1
PB.96181.1	ENST00000361441.5	256	0.958	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75772.1
PB.15780.1	ENST00000361441.5	0	0.958	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000361441.5
PB.53005.1	ENST00000216099.13	0	0.826	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.164604.1
PB.53005.1	PB.164604.1	256	0.934	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.164604.1
PB.53005.1	ENST00000427494.6	256	0.736	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.164604.1
PB.30478.1	PB.23084.1	0	0.848	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23084.1
PB.30478.1	ENST00000308521.10	256	0.738	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23084.1
PB.150581.1	NA	4	NA	incomplete-splice_match	not_rescued	ML_probability	unknown	unknown
PB.164606.1	ENST00000331163.11	0	0.972	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000331163.11
PB.164606.1	PB.157490.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000331163.11
PB.150582.1	ENST00000331163.11	0	0.972	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000331163.11
PB.150582.1	PB.157490.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000331163.11
PB.164606.2	PB.157490.1	0	0.954	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000331163.11
PB.164606.2	ENST00000331163.11	256	0.972	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000331163.11
PB.75774.1	ENST00000401609.5	0	0.884	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83216.4
PB.75774.1	ENST00000216146.9	256	0.852	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83216.4
PB.75774.1	PB.68302.2	256	0.922	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83216.4
PB.75774.1	PB.83216.4	256	0.932	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83216.4
PB.75774.1	PB.60695.2	256	0.828	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83216.4
PB.75774.1	PB.45482.1	256	0.714	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83216.4
PB.37938.1	PB.150583.1	0	0.72	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150583.1
PB.37938.1	PB.164607.1	256	0.712	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150583.1
PB.37938.1	PB.143896.2	256	0.72	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150583.1
PB.37938.1	PB.137383.1	256	0.712	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150583.1
PB.37938.1	PB.150583.2	256	0.712	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150583.1
PB.37938.1	PB.130912.1	256	0.704	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150583.1
PB.83216.2	PB.68302.2	0	0.922	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68302.2
PB.83216.2	ENST00000216146.9	256	0.852	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68302.2
